SnapshotDate,SKU,WarehouseID,OnHandQty,OnOrderQty
19/01/2026,SKU-1016,WH-02,428,500
19/01/2026,SKU-1016,WH-03,146,0
19/01/2026,SKU-1016,WH-04,1357,1000
19/01/2026,SKU-1017,WH-01,941,500
19/01/2026,SKU-1017,WH-02,38,0
19/01/2026,SKU-1017,WH-03,3208,0
19/01/2026,SKU-1017,WH-04,1277,0
19/01/2026,SKU-1018,WH-01,1592,0
19/01/2026,SKU-1018,WH-02,273,0
19/01/2026,SKU-1018,WH-03,297,0
19/01/2026,SKU-1018,WH-04,40,0
19/01/2026,SKU-1019,WH-01,1293,0
19/01/2026,SKU-1019,WH-02,146,0
19/01/2026,SKU-1019,WH-03,0,0
19/01/2026,SKU-1019,WH-04,707,500
19/01/2026,SKU-1020,WH-01,185,1000
19/01/2026,SKU-1020,WH-02,1808,0
19/01/2026,SKU-1020,WH-03,683,0
19/01/2026,SKU-1020,WH-04,850,1000
19/01/2026,SKU-1021,WH-01,3158,0
19/01/2026,SKU-1021,WH-02,436,1000
19/01/2026,SKU-1021,WH-03,0,0
19/01/2026,SKU-1021,WH-04,87,0
19/01/2026,SKU-1022,WH-01,384,500
19/01/2026,SKU-1022,WH-02,0,0
19/01/2026,SKU-1022,WH-03,1172,0
19/01/2026,SKU-1022,WH-04,1586,0
19/01/2026,SKU-1023,WH-01,1372,0
19/01/2026,SKU-1023,WH-02,513,0
19/01/2026,SKU-1023,WH-03,148,1000
19/01/2026,SKU-1023,WH-04,278,1000
19/01/2026,SKU-1024,WH-01,173,0
19/01/2026,SKU-1024,WH-02,652,0
19/01/2026,SKU-1024,WH-03,1417,0
19/01/2026,SKU-1024,WH-04,1080,1000
20/01/2026,SKU-1001,WH-01,373,1000
20/01/2026,SKU-1001,WH-02,0,0
20/01/2026,SKU-1001,WH-03,0,500
20/01/2026,SKU-1001,WH-04,748,500
20/01/2026,SKU-1002,WH-01,683,0
20/01/2026,SKU-1002,WH-02,31,0
20/01/2026,SKU-1002,WH-03,1420,1000
20/01/2026,SKU-1002,WH-04,137,0
20/01/2026,SKU-1003,WH-01,975,500
20/01/2026,SKU-1003,WH-02,485,0
20/01/2026,SKU-1003,WH-03,168,0
20/01/2026,SKU-1003,WH-04,1597,0
20/01/2026,SKU-1004,WH-01,1311,0
20/01/2026,SKU-1004,WH-02,685,500
20/01/2026,SKU-1004,WH-03,1329,0
20/01/2026,SKU-1004,WH-04,1259,0
20/01/2026,SKU-1005,WH-01,1876,1000
20/01/2026,SKU-1005,WH-02,211,500
20/01/2026,SKU-1005,WH-03,961,1000
20/01/2026,SKU-1005,WH-04,288,0
20/01/2026,SKU-1006,WH-01,600,1000
20/01/2026,SKU-1006,WH-02,349,0
20/01/2026,SKU-1006,WH-03,1824,500
20/01/2026,SKU-1006,WH-04,107,0
20/01/2026,SKU-1007,WH-01,273,500
20/01/2026,SKU-1007,WH-02,521,0
20/01/2026,SKU-1007,WH-03,2668,0
20/01/2026,SKU-1007,WH-04,0,500
20/01/2026,SKU-1008,WH-01,1459,0
20/01/2026,SKU-1008,WH-02,371,0
20/01/2026,SKU-1008,WH-03,2392,500
20/01/2026,SKU-1008,WH-04,408,0
20/01/2026,SKU-1009,WH-01,0,500
20/01/2026,SKU-1009,WH-02,2934,0
20/01/2026,SKU-1009,WH-03,808,0
20/01/2026,SKU-1009,WH-04,532,0
20/01/2026,SKU-1010,WH-01,0,500
20/01/2026,SKU-1010,WH-02,0,0
20/01/2026,SKU-1010,WH-03,143,0
20/01/2026,SKU-1010,WH-04,219,1000
20/01/2026,SKU-1011,WH-01,134,0
20/01/2026,SKU-1011,WH-02,1614,1000
20/01/2026,SKU-1011,WH-03,1041,0
20/01/2026,SKU-1011,WH-04,0,0
20/01/2026,SKU-1012,WH-01,7,0
20/01/2026,SKU-1012,WH-02,394,0
20/01/2026,SKU-1012,WH-03,2027,0
20/01/2026,SKU-1012,WH-04,667,500
20/01/2026,SKU-1013,WH-01,165,0
20/01/2026,SKU-1013,WH-02,454,1000
20/01/2026,SKU-1013,WH-03,340,0
20/01/2026,SKU-1013,WH-04,1688,1000
20/01/2026,SKU-1014,WH-01,155,0
20/01/2026,SKU-1014,WH-02,12,500
20/01/2026,SKU-1014,WH-03,663,1000
20/01/2026,SKU-1014,WH-04,2590,500
20/01/2026,SKU-1015,WH-01,369,0
20/01/2026,SKU-1015,WH-02,133,500
20/01/2026,SKU-1015,WH-03,48,0
20/01/2026,SKU-1015,WH-04,1025,0
20/01/2026,SKU-1016,WH-01,180,0
20/01/2026,SKU-1016,WH-02,611,0
20/01/2026,SKU-1016,WH-03,220,0
20/01/2026,SKU-1016,WH-04,1441,0
20/01/2026,SKU-1017,WH-01,1100,1000
20/01/2026,SKU-1017,WH-02,0,0
20/01/2026,SKU-1017,WH-03,3301,0
20/01/2026,SKU-1017,WH-04,1462,0
20/01/2026,SKU-1018,WH-01,1562,0
20/01/2026,SKU-1018,WH-02,194,500
20/01/2026,SKU-1018,WH-03,344,1000
20/01/2026,SKU-1018,WH-04,130,500
20/01/2026,SKU-1019,WH-01,1184,0
20/01/2026,SKU-1019,WH-02,36,0
20/01/2026,SKU-1019,WH-03,0,0
20/01/2026,SKU-1019,WH-04,724,1000
20/01/2026,SKU-1020,WH-01,201,0
20/01/2026,SKU-1020,WH-02,1721,500
20/01/2026,SKU-1020,WH-03,850,1000
20/01/2026,SKU-1020,WH-04,896,0
20/01/2026,SKU-1021,WH-01,3167,0
20/01/2026,SKU-1021,WH-02,548,500
20/01/2026,SKU-1021,WH-03,79,0
20/01/2026,SKU-1021,WH-04,9,0
20/01/2026,SKU-1022,WH-01,252,0
20/01/2026,SKU-1022,WH-02,110,0
20/01/2026,SKU-1022,WH-03,1222,500
20/01/2026,SKU-1022,WH-04,1481,0
20/01/2026,SKU-1023,WH-01,1217,0
20/01/2026,SKU-1023,WH-02,577,0
20/01/2026,SKU-1023,WH-03,262,0
20/01/2026,SKU-1023,WH-04,279,0
20/01/2026,SKU-1024,WH-01,111,1000
20/01/2026,SKU-1024,WH-02,757,500
20/01/2026,SKU-1024,WH-03,1385,1000
20/01/2026,SKU-1024,WH-04,956,1000
21/01/2026,SKU-1001,WH-01,475,500
21/01/2026,SKU-1001,WH-02,0,500
21/01/2026,SKU-1001,WH-03,0,0
21/01/2026,SKU-1001,WH-04,791,0
21/01/2026,SKU-1002,WH-01,556,0
21/01/2026,SKU-1002,WH-02,87,0
21/01/2026,SKU-1002,WH-03,1474,0
21/01/2026,SKU-1002,WH-04,298,500
21/01/2026,SKU-1003,WH-01,955,0
21/01/2026,SKU-1003,WH-02,553,0
21/01/2026,SKU-1003,WH-03,104,0
21/01/2026,SKU-1003,WH-04,1602,0
21/01/2026,SKU-1004,WH-01,1500,500
21/01/2026,SKU-1004,WH-02,744,500
21/01/2026,SKU-1004,WH-03,1333,0
21/01/2026,SKU-1004,WH-04,1448,0
21/01/2026,SKU-1005,WH-01,1947,0
21/01/2026,SKU-1005,WH-02,65,0
21/01/2026,SKU-1005,WH-03,1036,0
21/01/2026,SKU-1005,WH-04,354,0
21/01/2026,SKU-1006,WH-01,777,500
21/01/2026,SKU-1006,WH-02,203,0
21/01/2026,SKU-1006,WH-03,1913,1000
21/01/2026,SKU-1006,WH-04,152,1000
21/01/2026,SKU-1007,WH-01,154,0
21/01/2026,SKU-1007,WH-02,546,0
21/01/2026,SKU-1007,WH-03,2496,0
21/01/2026,SKU-1007,WH-04,163,500
21/01/2026,SKU-1008,WH-01,1596,0
21/01/2026,SKU-1008,WH-02,244,1000
21/01/2026,SKU-1008,WH-03,2284,0
21/01/2026,SKU-1008,WH-04,275,0
21/01/2026,SKU-1009,WH-01,0,0
21/01/2026,SKU-1009,WH-02,2848,0
21/01/2026,SKU-1009,WH-03,693,0
21/01/2026,SKU-1009,WH-04,447,500
21/01/2026,SKU-1010,WH-01,48,1000
21/01/2026,SKU-1010,WH-02,13,0
21/01/2026,SKU-1010,WH-03,325,1000
21/01/2026,SKU-1010,WH-04,217,1000
21/01/2026,SKU-1011,WH-01,207,1000
21/01/2026,SKU-1011,WH-02,0,0
21/01/2026,SKU-1011,WH-03,1134,0
21/01/2026,SKU-1011,WH-04,153,500
21/01/2026,SKU-1012,WH-01,111,0
21/01/2026,SKU-1012,WH-02,292,0
21/01/2026,SKU-1012,WH-03,2143,0
21/01/2026,SKU-1012,WH-04,782,500
21/01/2026,SKU-1013,WH-01,121,0
21/01/2026,SKU-1013,WH-02,611,0
21/01/2026,SKU-1013,WH-03,187,1000
21/01/2026,SKU-1013,WH-04,1746,0
21/01/2026,SKU-1014,WH-01,165,0
21/01/2026,SKU-1014,WH-02,0,0
21/01/2026,SKU-1014,WH-03,722,500
21/01/2026,SKU-1014,WH-04,2602,1000
21/01/2026,SKU-1015,WH-01,551,0
21/01/2026,SKU-1015,WH-02,0,1000
21/01/2026,SKU-1015,WH-03,147,1000
21/01/2026,SKU-1015,WH-04,937,0
21/01/2026,SKU-1016,WH-01,266,500
21/01/2026,SKU-1016,WH-02,770,0
21/01/2026,SKU-1016,WH-03,393,1000
21/01/2026,SKU-1016,WH-04,1423,0
21/01/2026,SKU-1017,WH-01,961,0
21/01/2026,SKU-1017,WH-02,0,0
21/01/2026,SKU-1017,WH-03,3442,0
21/01/2026,SKU-1017,WH-04,1634,0
21/01/2026,SKU-1018,WH-01,1665,0
21/01/2026,SKU-1018,WH-02,0,0
21/01/2026,SKU-1018,WH-03,358,0
21/01/2026,SKU-1018,WH-04,196,1000
21/01/2026,SKU-1019,WH-01,0,0
21/01/2026,SKU-1019,WH-02,0,0
21/01/2026,SKU-1019,WH-03,159,1000
21/01/2026,SKU-1019,WH-04,581,0
21/01/2026,SKU-1020,WH-01,376,0
21/01/2026,SKU-1020,WH-02,1605,0
21/01/2026,SKU-1020,WH-03,736,0
21/01/2026,SKU-1020,WH-04,882,1000
21/01/2026,SKU-1021,WH-01,3265,1000
21/01/2026,SKU-1021,WH-02,374,500
21/01/2026,SKU-1021,WH-03,0,1000
21/01/2026,SKU-1021,WH-04,140,0
21/01/2026,SKU-1022,WH-01,177,1000
21/01/2026,SKU-1022,WH-02,102,0
21/01/2026,SKU-1022,WH-03,1218,0
21/01/2026,SKU-1022,WH-04,1658,0
21/01/2026,SKU-1023,WH-01,1171,0
21/01/2026,SKU-1023,WH-02,451,500
21/01/2026,SKU-1023,WH-03,292,0
21/01/2026,SKU-1023,WH-04,285,1000
21/01/2026,SKU-1024,WH-01,231,1000
21/01/2026,SKU-1024,WH-02,624,1000
21/01/2026,SKU-1024,WH-03,1224,500
21/01/2026,SKU-1024,WH-04,818,1000
22/01/2026,SKU-1001,WH-01,439,0
22/01/2026,SKU-1001,WH-02,0,1000
22/01/2026,SKU-1001,WH-03,147,500
22/01/2026,SKU-1001,WH-04,890,500
22/01/2026,SKU-1002,WH-01,447,1000
22/01/2026,SKU-1002,WH-02,0,0
22/01/2026,SKU-1002,WH-03,1526,1000
22/01/2026,SKU-1002,WH-04,120,0
22/01/2026,SKU-1003,WH-01,880,500
22/01/2026,SKU-1003,WH-02,382,1000
22/01/2026,SKU-1003,WH-03,74,1000
22/01/2026,SKU-1003,WH-04,1596,500
22/01/2026,SKU-1004,WH-01,1595,0
22/01/2026,SKU-1004,WH-02,867,500
22/01/2026,SKU-1004,WH-03,1282,0
22/01/2026,SKU-1004,WH-04,1407,0
22/01/2026,SKU-1005,WH-01,1825,0
22/01/2026,SKU-1005,WH-02,128,0
22/01/2026,SKU-1005,WH-03,895,500
22/01/2026,SKU-1005,WH-04,198,0
22/01/2026,SKU-1006,WH-01,913,500
22/01/2026,SKU-1006,WH-02,262,1000
22/01/2026,SKU-1006,WH-03,1957,0
22/01/2026,SKU-1006,WH-04,18,0
22/01/2026,SKU-1007,WH-01,106,0
22/01/2026,SKU-1007,WH-02,534,0
22/01/2026,SKU-1007,WH-03,2682,0
22/01/2026,SKU-1007,WH-04,46,0
22/01/2026,SKU-1008,WH-01,1500,0
22/01/2026,SKU-1008,WH-02,354,500
22/01/2026,SKU-1008,WH-03,2114,0
22/01/2026,SKU-1008,WH-04,432,500
22/01/2026,SKU-1009,WH-01,0,1000
22/01/2026,SKU-1009,WH-02,2702,0
22/01/2026,SKU-1009,WH-03,589,0
22/01/2026,SKU-1009,WH-04,578,500
22/01/2026,SKU-1010,WH-01,110,0
22/01/2026,SKU-1010,WH-02,0,0
22/01/2026,SKU-1010,WH-03,167,0
22/01/2026,SKU-1010,WH-04,150,0
22/01/2026,SKU-1011,WH-01,220,500
22/01/2026,SKU-1011,WH-02,0,500
22/01/2026,SKU-1011,WH-03,0,0
22/01/2026,SKU-1011,WH-04,169,0
22/01/2026,SKU-1012,WH-01,104,1000
22/01/2026,SKU-1012,WH-02,160,1000
22/01/2026,SKU-1012,WH-03,2026,500
22/01/2026,SKU-1012,WH-04,665,1000
22/01/2026,SKU-1013,WH-01,51,1000
22/01/2026,SKU-1013,WH-02,586,500
22/01/2026,SKU-1013,WH-03,165,0
22/01/2026,SKU-1013,WH-04,1764,0
22/01/2026,SKU-1014,WH-01,90,500
22/01/2026,SKU-1014,WH-02,2,0
22/01/2026,SKU-1014,WH-03,891,0
22/01/2026,SKU-1014,WH-04,2684,0
22/01/2026,SKU-1015,WH-01,680,0
22/01/2026,SKU-1015,WH-02,46,500
22/01/2026,SKU-1015,WH-03,196,1000
22/01/2026,SKU-1015,WH-04,885,0
22/01/2026,SKU-1016,WH-01,442,0
22/01/2026,SKU-1016,WH-02,701,0
22/01/2026,SKU-1016,WH-03,433,1000
22/01/2026,SKU-1016,WH-04,1597,1000
22/01/2026,SKU-1017,WH-01,1028,0
22/01/2026,SKU-1017,WH-02,0,500
22/01/2026,SKU-1017,WH-03,3462,500
22/01/2026,SKU-1017,WH-04,1616,0
22/01/2026,SKU-1018,WH-01,1789,0
22/01/2026,SKU-1018,WH-02,40,500
22/01/2026,SKU-1018,WH-03,402,0
22/01/2026,SKU-1018,WH-04,65,0
22/01/2026,SKU-1019,WH-01,17,0
22/01/2026,SKU-1019,WH-02,0,500
22/01/2026,SKU-1019,WH-03,187,0
22/01/2026,SKU-1019,WH-04,724,1000
22/01/2026,SKU-1020,WH-01,260,500
22/01/2026,SKU-1020,WH-02,1445,0
22/01/2026,SKU-1020,WH-03,720,0
22/01/2026,SKU-1020,WH-04,892,0
22/01/2026,SKU-1021,WH-01,3215,1000
22/01/2026,SKU-1021,WH-02,370,500
22/01/2026,SKU-1021,WH-03,144,0
22/01/2026,SKU-1021,WH-04,277,0
22/01/2026,SKU-1022,WH-01,287,0
22/01/2026,SKU-1022,WH-02,84,0
22/01/2026,SKU-1022,WH-03,1167,0
22/01/2026,SKU-1022,WH-04,1738,0
22/01/2026,SKU-1023,WH-01,1073,1000
22/01/2026,SKU-1023,WH-02,548,0
22/01/2026,SKU-1023,WH-03,198,0
22/01/2026,SKU-1023,WH-04,150,0
22/01/2026,SKU-1024,WH-01,347,1000
22/01/2026,SKU-1024,WH-02,802,1000
22/01/2026,SKU-1024,WH-03,1351,1000
22/01/2026,SKU-1024,WH-04,831,0
23/01/2026,SKU-1001,WH-01,423,500
23/01/2026,SKU-1001,WH-02,102,0
23/01/2026,SKU-1001,WH-03,132,0
23/01/2026,SKU-1001,WH-04,1012,500
23/01/2026,SKU-1002,WH-01,608,0
23/01/2026,SKU-1002,WH-02,177,0
23/01/2026,SKU-1002,WH-03,1452,0
23/01/2026,SKU-1002,WH-04,0,500
23/01/2026,SKU-1003,WH-01,909,1000
23/01/2026,SKU-1003,WH-02,513,0
23/01/2026,SKU-1003,WH-03,17,0
23/01/2026,SKU-1003,WH-04,1561,1000
23/01/2026,SKU-1004,WH-01,1586,0
23/01/2026,SKU-1004,WH-02,947,0
23/01/2026,SKU-1004,WH-03,1290,0
23/01/2026,SKU-1004,WH-04,1533,1000
23/01/2026,SKU-1005,WH-01,1663,0
23/01/2026,SKU-1005,WH-02,0,0
23/01/2026,SKU-1005,WH-03,850,0
23/01/2026,SKU-1005,WH-04,136,1000
23/01/2026,SKU-1006,WH-01,867,0
23/01/2026,SKU-1006,WH-02,157,0
23/01/2026,SKU-1006,WH-03,1819,500
23/01/2026,SKU-1006,WH-04,0,1000
23/01/2026,SKU-1007,WH-01,294,0
23/01/2026,SKU-1007,WH-02,436,500
23/01/2026,SKU-1007,WH-03,2519,0
23/01/2026,SKU-1007,WH-04,0,0
23/01/2026,SKU-1008,WH-01,1555,0
23/01/2026,SKU-1008,WH-02,219,1000
23/01/2026,SKU-1008,WH-03,2206,0
23/01/2026,SKU-1008,WH-04,342,0
23/01/2026,SKU-1009,WH-01,115,500
23/01/2026,SKU-1009,WH-02,2822,0
23/01/2026,SKU-1009,WH-03,447,0
23/01/2026,SKU-1009,WH-04,441,0
23/01/2026,SKU-1010,WH-01,190,0
23/01/2026,SKU-1010,WH-02,0,0
23/01/2026,SKU-1010,WH-03,0,1000
23/01/2026,SKU-1010,WH-04,0,1000
23/01/2026,SKU-1011,WH-01,0,500
23/01/2026,SKU-1011,WH-02,0,1000
23/01/2026,SKU-1011,WH-03,69,0
23/01/2026,SKU-1011,WH-04,88,0
23/01/2026,SKU-1012,WH-01,219,0
23/01/2026,SKU-1012,WH-02,139,0
23/01/2026,SKU-1012,WH-03,2161,0
23/01/2026,SKU-1012,WH-04,698,0
23/01/2026,SKU-1013,WH-01,96,0
23/01/2026,SKU-1013,WH-02,489,500
23/01/2026,SKU-1013,WH-03,74,0
23/01/2026,SKU-1013,WH-04,1587,0
23/01/2026,SKU-1014,WH-01,0,0
23/01/2026,SKU-1014,WH-02,0,0
23/01/2026,SKU-1014,WH-03,716,1000
23/01/2026,SKU-1014,WH-04,2563,0
23/01/2026,SKU-1015,WH-01,599,0
23/01/2026,SKU-1015,WH-02,201,0
23/01/2026,SKU-1015,WH-03,357,500
23/01/2026,SKU-1015,WH-04,932,0
23/01/2026,SKU-1016,WH-01,630,0
23/01/2026,SKU-1016,WH-02,765,0
23/01/2026,SKU-1016,WH-03,580,1000
23/01/2026,SKU-1016,WH-04,1710,0
23/01/2026,SKU-1017,WH-01,1013,500
23/01/2026,SKU-1017,WH-02,0,0
23/01/2026,SKU-1017,WH-03,3415,0
23/01/2026,SKU-1017,WH-04,1763,0
23/01/2026,SKU-1018,WH-01,1893,0
23/01/2026,SKU-1018,WH-02,114,1000
23/01/2026,SKU-1018,WH-03,587,0
23/01/2026,SKU-1018,WH-04,0,500
23/01/2026,SKU-1019,WH-01,0,500
23/01/2026,SKU-1019,WH-02,163,1000
23/01/2026,SKU-1019,WH-03,333,0
23/01/2026,SKU-1019,WH-04,801,0
23/01/2026,SKU-1020,WH-01,193,0
23/01/2026,SKU-1020,WH-02,0,500
23/01/2026,SKU-1020,WH-03,836,500
23/01/2026,SKU-1020,WH-04,869,0
23/01/2026,SKU-1021,WH-01,3313,0
23/01/2026,SKU-1021,WH-02,280,0
23/01/2026,SKU-1021,WH-03,153,1000
23/01/2026,SKU-1021,WH-04,418,0
23/01/2026,SKU-1022,WH-01,469,0
23/01/2026,SKU-1022,WH-02,255,0
23/01/2026,SKU-1022,WH-03,1123,500
23/01/2026,SKU-1022,WH-04,1655,500
23/01/2026,SKU-1023,WH-01,1058,1000
23/01/2026,SKU-1023,WH-02,508,0
23/01/2026,SKU-1023,WH-03,28,500
23/01/2026,SKU-1023,WH-04,61,500
23/01/2026,SKU-1024,WH-01,432,0
23/01/2026,SKU-1024,WH-02,847,0
23/01/2026,SKU-1024,WH-03,1252,0
23/01/2026,SKU-1024,WH-04,651,0
26/01/2026,SKU-1001,WH-01,432,0
26/01/2026,SKU-1001,WH-02,0,0
26/01/2026,SKU-1001,WH-03,285,0
26/01/2026,SKU-1001,WH-04,905,0
26/01/2026,SKU-1002,WH-01,795,1000
26/01/2026,SKU-1002,WH-02,322,1000
26/01/2026,SKU-1002,WH-03,1368,1000
26/01/2026,SKU-1002,WH-04,0,500
26/01/2026,SKU-1003,WH-01,850,0
26/01/2026,SKU-1003,WH-02,690,0
26/01/2026,SKU-1003,WH-03,123,0
26/01/2026,SKU-1003,WH-04,1418,0
26/01/2026,SKU-1004,WH-01,1442,0
26/01/2026,SKU-1004,WH-02,1032,0
26/01/2026,SKU-1004,WH-03,1458,0
26/01/2026,SKU-1004,WH-04,1365,1000
26/01/2026,SKU-1005,WH-01,1702,500
26/01/2026,SKU-1005,WH-02,34,1000
26/01/2026,SKU-1005,WH-03,935,0
26/01/2026,SKU-1005,WH-04,27,0
26/01/2026,SKU-1006,WH-01,920,0
26/01/2026,SKU-1006,WH-02,292,0
26/01/2026,SKU-1006,WH-03,1888,0
26/01/2026,SKU-1006,WH-04,0,0
26/01/2026,SKU-1007,WH-01,230,1000
26/01/2026,SKU-1007,WH-02,538,0
26/01/2026,SKU-1007,WH-03,2607,1000
26/01/2026,SKU-1007,WH-04,135,1000
26/01/2026,SKU-1008,WH-01,1468,1000
26/01/2026,SKU-1008,WH-02,53,0
26/01/2026,SKU-1008,WH-03,0,0
26/01/2026,SKU-1008,WH-04,223,500
26/01/2026,SKU-1009,WH-01,138,0
26/01/2026,SKU-1009,WH-02,2758,500
26/01/2026,SKU-1009,WH-03,318,0
26/01/2026,SKU-1009,WH-04,484,0
26/01/2026,SKU-1010,WH-01,375,0
26/01/2026,SKU-1010,WH-02,55,500
26/01/2026,SKU-1010,WH-03,0,1000
26/01/2026,SKU-1010,WH-04,0,0
26/01/2026,SKU-1011,WH-01,10,0
26/01/2026,SKU-1011,WH-02,0,0
26/01/2026,SKU-1011,WH-03,158,0
26/01/2026,SKU-1011,WH-04,0,0
26/01/2026,SKU-1012,WH-01,292,0
26/01/2026,SKU-1012,WH-02,167,1000
26/01/2026,SKU-1012,WH-03,2348,0
26/01/2026,SKU-1012,WH-04,532,500
26/01/2026,SKU-1013,WH-01,0,0
26/01/2026,SKU-1013,WH-02,518,1000
26/01/2026,SKU-1013,WH-03,59,0
26/01/2026,SKU-1013,WH-04,1456,0
26/01/2026,SKU-1014,WH-01,160,1000
26/01/2026,SKU-1014,WH-02,15,1000
26/01/2026,SKU-1014,WH-03,681,0
26/01/2026,SKU-1014,WH-04,2480,0
26/01/2026,SKU-1015,WH-01,481,500
26/01/2026,SKU-1015,WH-02,231,0
26/01/2026,SKU-1015,WH-03,335,0
26/01/2026,SKU-1015,WH-04,961,0
26/01/2026,SKU-1016,WH-01,659,0
26/01/2026,SKU-1016,WH-02,826,1000
26/01/2026,SKU-1016,WH-03,643,1000
26/01/2026,SKU-1016,WH-04,1720,0
26/01/2026,SKU-1017,WH-01,1098,0
26/01/2026,SKU-1017,WH-02,58,0
26/01/2026,SKU-1017,WH-03,3327,0
26/01/2026,SKU-1017,WH-04,1780,0
26/01/2026,SKU-1018,WH-01,1965,1000
26/01/2026,SKU-1018,WH-02,15,500
26/01/2026,SKU-1018,WH-03,735,500
26/01/2026,SKU-1018,WH-04,181,0
26/01/2026,SKU-1019,WH-01,45,500
26/01/2026,SKU-1019,WH-02,18,0
26/01/2026,SKU-1019,WH-03,516,0
26/01/2026,SKU-1019,WH-04,721,500
26/01/2026,SKU-1020,WH-01,308,500
26/01/2026,SKU-1020,WH-02,0,1000
26/01/2026,SKU-1020,WH-03,864,500
26/01/2026,SKU-1020,WH-04,1023,0
26/01/2026,SKU-1021,WH-01,3261,500
26/01/2026,SKU-1021,WH-02,246,0
26/01/2026,SKU-1021,WH-03,0,1000
26/01/2026,SKU-1021,WH-04,485,0
26/01/2026,SKU-1022,WH-01,549,0
26/01/2026,SKU-1022,WH-02,391,0
26/01/2026,SKU-1022,WH-03,1176,500
26/01/2026,SKU-1022,WH-04,1733,500
26/01/2026,SKU-1023,WH-01,1166,0
26/01/2026,SKU-1023,WH-02,586,0
26/01/2026,SKU-1023,WH-03,0,500
26/01/2026,SKU-1023,WH-04,0,0
26/01/2026,SKU-1024,WH-01,360,1000
26/01/2026,SKU-1024,WH-02,744,0
26/01/2026,SKU-1024,WH-03,1259,1000
26/01/2026,SKU-1024,WH-04,534,1000
27/01/2026,SKU-1001,WH-01,436,0
27/01/2026,SKU-1001,WH-02,0,1000
27/01/2026,SKU-1001,WH-03,119,0
27/01/2026,SKU-1001,WH-04,982,0
27/01/2026,SKU-1002,WH-01,632,500
27/01/2026,SKU-1002,WH-02,308,0
27/01/2026,SKU-1002,WH-03,1191,0
27/01/2026,SKU-1002,WH-04,119,500
27/01/2026,SKU-1003,WH-01,857,1000
27/01/2026,SKU-1003,WH-02,841,0
27/01/2026,SKU-1003,WH-03,255,500
27/01/2026,SKU-1003,WH-04,1303,0
27/01/2026,SKU-1004,WH-01,1461,0
27/01/2026,SKU-1004,WH-02,942,0
27/01/2026,SKU-1004,WH-03,1619,0
27/01/2026,SKU-1004,WH-04,1373,0
27/01/2026,SKU-1005,WH-01,1696,500
27/01/2026,SKU-1005,WH-02,40,0
27/01/2026,SKU-1005,WH-03,932,1000
27/01/2026,SKU-1005,WH-04,25,500
27/01/2026,SKU-1006,WH-01,1018,0
27/01/2026,SKU-1006,WH-02,274,1000
27/01/2026,SKU-1006,WH-03,1740,1000
27/01/2026,SKU-1006,WH-04,77,0
27/01/2026,SKU-1007,WH-01,71,0
27/01/2026,SKU-1007,WH-02,512,0
27/01/2026,SKU-1007,WH-03,2516,1000
27/01/2026,SKU-1007,WH-04,172,500
27/01/2026,SKU-1008,WH-01,1422,0
27/01/2026,SKU-1008,WH-02,161,1000
27/01/2026,SKU-1008,WH-03,0,0
27/01/2026,SKU-1008,WH-04,413,500
27/01/2026,SKU-1009,WH-01,294,0
27/01/2026,SKU-1009,WH-02,2628,0
27/01/2026,SKU-1009,WH-03,482,0
27/01/2026,SKU-1009,WH-04,508,0
27/01/2026,SKU-1010,WH-01,256,0
27/01/2026,SKU-1010,WH-02,0,0
27/01/2026,SKU-1010,WH-03,0,0
27/01/2026,SKU-1010,WH-04,93,0
27/01/2026,SKU-1011,WH-01,0,0
27/01/2026,SKU-1011,WH-02,107,0
27/01/2026,SKU-1011,WH-03,341,1000
27/01/2026,SKU-1011,WH-04,0,0
27/01/2026,SKU-1012,WH-01,395,1000
27/01/2026,SKU-1012,WH-02,265,500
27/01/2026,SKU-1012,WH-03,2342,1000
27/01/2026,SKU-1012,WH-04,637,0
27/01/2026,SKU-1013,WH-01,85,0
27/01/2026,SKU-1013,WH-02,626,0
27/01/2026,SKU-1013,WH-03,0,0
27/01/2026,SKU-1013,WH-04,1397,0
27/01/2026,SKU-1014,WH-01,73,500
27/01/2026,SKU-1014,WH-02,0,0
27/01/2026,SKU-1014,WH-03,712,0
27/01/2026,SKU-1014,WH-04,2350,1000
27/01/2026,SKU-1015,WH-01,308,500
27/01/2026,SKU-1015,WH-02,214,0
27/01/2026,SKU-1015,WH-03,452,0
27/01/2026,SKU-1015,WH-04,1061,500
27/01/2026,SKU-1016,WH-01,557,0
27/01/2026,SKU-1016,WH-02,649,0
27/01/2026,SKU-1016,WH-03,613,0
27/01/2026,SKU-1016,WH-04,1826,500
27/01/2026,SKU-1017,WH-01,1045,1000
27/01/2026,SKU-1017,WH-02,91,500
27/01/2026,SKU-1017,WH-03,3197,0
27/01/2026,SKU-1017,WH-04,1654,1000
27/01/2026,SKU-1018,WH-01,1867,0
27/01/2026,SKU-1018,WH-02,182,0
27/01/2026,SKU-1018,WH-03,745,0
27/01/2026,SKU-1018,WH-04,235,0
27/01/2026,SKU-1019,WH-01,139,0
27/01/2026,SKU-1019,WH-02,0,0
27/01/2026,SKU-1019,WH-03,529,500
27/01/2026,SKU-1019,WH-04,707,500
27/01/2026,SKU-1020,WH-01,360,0
27/01/2026,SKU-1020,WH-02,50,500
27/01/2026,SKU-1020,WH-03,927,500
27/01/2026,SKU-1020,WH-04,1118,0
